,Franchise,City,Date,Product,Sales,Target Sales,Profit,Target Profit
2822,718,Chennai,3/1/2019,Lemon,? 15.40,? 13.20,? 3.36,? 5.60
2823,718,Chennai,4/1/2019,Lemon,? 36.05,? 23.10,? 1.96,? 2.80
2824,718,Chennai,5/1/2019,Lemon,? 42.35,? 29.70,? 3.64,? 5.60
2825,718,Chennai,6/1/2019,Lemon,? 19.60,? 19.80,? 4.76,? 8.40
2826,718,Chennai,7/1/2019,Lemon,? 18.55,? 16.50,? 5.32,? 5.60
2827,718,Chennai,8/1/2019,Lemon,? 30.45,? 26.40,? 12.04,? 11.20
2828,718,Chennai,9/1/2019,Lemon,? 47.95,? 33.00,? 6.72,? 8.40
2829,718,Chennai,10/1/2019,Lemon,? 44.10,? 39.60,? -6.44,
2830,718,Chennai,11/1/2019,Lemon,? 108.50,? 99.00,? 24.36,? 28.00
2831,718,Chennai,12/1/2019,Lemon,? 15.40,? 13.20,? 2.80,? 5.60
2832,718,Chennai,1/1/2018,Mint,? 46.80,? 40.00,? 3.20,? 7.60
2833,718,Chennai,2/1/2018,Mint,? 31.95,? 28.00,? 8.80,? 11.40
2834,718,Chennai,3/1/2018,Mint,? 229.50,? 180.00,? 156.00,? 136.80
2835,718,Chennai,4/1/2018,Mint,? 36.00,? 32.00,? 11.60,? 15.20
2836,718,Chennai,5/1/2018,Mint,? 36.90,? 32.00,? 11.60,? 15.20
2837,718,Chennai,6/1/2018,Mint,? 154.35,? 120.00,? 54.80,? 45.60
2838,718,Chennai,7/1/2018,Mint,? 36.00,? 32.00,? 11.60,? 15.20
2839,718,Chennai,8/1/2018,Mint,? 132.75,? 116.00,? 46.00,? 38.00
2840,718,Chennai,9/1/2018,Mint,? 51.30,? 44.00,? -6.40,? 0.00
2841,718,Chennai,10/1/2018,Mint,? 25.20,? 24.00,? 8.80,? 11.40
2842,718,Chennai,11/1/2018,Mint,? 146.70,? 116.00,? 51.60,? 30.40
2843,718,Chennai,12/1/2018,Mint,? 63.45,? 48.00,? -14.40,
2844,718,Chennai,1/1/2019,Mint,? 55.80,? 40.00,? -6.40,? 11.40
2845,718,Chennai,2/1/2019,Mint,? 146.25,? 124.00,? 37.60,? 38.00
2846,718,Chennai,3/1/2019,Mint,? 38.25,? 32.00,? 17.20,? 15.20
2847,718,Chennai,4/1/2019,Mint,? 44.10,? 36.00,? -12.40,
2848,718,Chennai,5/1/2019,Mint,? 36.00,? 32.00,? 15.60,? 15.20
2849,718,Chennai,6/1/2019,Mint,? 130.95,? 112.00,? 32.80,? 38.00
2850,718,Chennai,7/1/2019,Mint,? 40.50,? 32.00,? 18.00,? 15.20
2851,718,Chennai,8/1/2019,Mint,? 244.35,? 180.00,? 231.60,? 136.80
2852,718,Chennai,9/1/2019,Mint,? 51.75,? 32.00,? 4.40,? 7.60
2853,718,Chennai,10/1/2019,Mint,? 48.60,? 32.00,? 4.80,? 7.60
2854,718,Chennai,11/1/2019,Mint,? 248.85,? 196.00,? 235.60,? 152.00
2855,718,Chennai,12/1/2019,Mint,? 56.25,? 48.00,? -1.60,? 7.60
2856,718,Chennai,1/1/2018,Colombian,? 100.00,? 110.00,? 10.00,? -4.00
2857,718,Chennai,2/1/2018,Colombian,? 80.00,? 115.00,? 20.00,? 12.00
2858,718,Chennai,3/1/2018,Colombian,? 80.00,? 80.00,? 40.00,? 29.00
2859,718,Chennai,4/1/2018,Colombian,? 90.00,? 106.00,,? -30.00
2860,718,Chennai,5/1/2018,Colombian,? 80.00,? 114.00,? 20.00,? 15.00
2861,718,Chennai,6/1/2018,Colombian,? 70.00,? 78.00,? 30.00,? 37.00
2862,718,Chennai,7/1/2018,Colombian,? 100.00,? 111.00,? 10.00,? -3.00
2863,718,Chennai,8/1/2018,Colombian,? 280.00,? 288.00,? 100.00,? 112.00
2864,718,Chennai,9/1/2018,Colombian,? 60.00,? 60.00,? 30.00,? 19.00
2865,718,Chennai,10/1/2018,Colombian,? 90.00,? 88.00,? 40.00,? 31.00
2866,718,Chennai,11/1/2018,Colombian,? 70.00,? 73.00,? 30.00,? 25.00
2867,718,Chennai,12/1/2018,Colombian,? 110.00,? 128.00,? 0.00,? -12.00
2868,718,Chennai,1/1/2019,Colombian,? 50.00,? 53.00,? 20.00,? 15.00
2869,718,Chennai,2/1/2019,Colombian,? 610.00,? 649.00,? 530.00,? 547.00
2870,718,Chennai,3/1/2019,Colombian,? 280.00,? 288.00,? 100.00,? 113.00
2871,718,Chennai,4/1/2019,Colombian,? 120.00,? 133.00,? 20.00,? -6.00
2872,718,Chennai,5/1/2019,Colombian,? 100.00,? 141.00,? 30.00,? 27.00
2873,718,Chennai,6/1/2019,Colombian,? 70.00,? 77.00,? 30.00,? 34.00
2874,718,Chennai,7/1/2019,Colombian,? 80.00,? 84.00,? 40.00,? 42.00
2875,718,Chennai,8/1/2019,Colombian,? 90.00,? 132.00,? 20.00,? 22.00
2876,718,Chennai,9/1/2019,Colombian,? 610.00,? 643.00,? 530.00,? 755.00
2877,718,Chennai,10/1/2019,Colombian,? 70.00,? 110.00,? 10.00,? 10.00
2878,718,Chennai,11/1/2019,Colombian,? 60.00,? 120.00,? 20.00,? 13.00
2879,718,Chennai,12/1/2019,Colombian,? 440.00,? 501.00,? 330.00,? 505.00
2880,807,Hyderabad,1/1/2018,Cappuccino,? 55.40,? 36.00,? 20.40,? 14.00
2881,807,Hyderabad,2/1/2018,Cappuccino,? 59.00,? 56.00,? 23.00,? 18.00
2882,807,Hyderabad,3/1/2018,Cappuccino,? 58.20,? 54.00,? 16.20,? 18.00
2883,807,Hyderabad,4/1/2018,Cappuccino,? 33.00,? 38.00,? 7.40,? 10.00
2884,807,Hyderabad,5/1/2018,Cappuccino,? 21.40,? 30.00,? 5.80,? 16.00
2885,807,Hyderabad,6/1/2018,Cappuccino,? 9.80,? 6.00,? 2.40,? 4.00
2886,807,Hyderabad,7/1/2018,Cappuccino,? 20.20,? 14.00,? 10.20,? 8.00
2887,807,Hyderabad,8/1/2018,Cappuccino,? 12.60,? 10.00,? 3.80,? 4.00
2888,807,Hyderabad,9/1/2018,Cappuccino,? 13.40,? 10.00,? 5.60,? 4.00
2889,807,Hyderabad,10/1/2018,Cappuccino,? 8.80,? 4.00,? 1.80,? 2.00
2890,807,Hyderabad,11/1/2018,Cappuccino,? 26.00,? 24.00,? 3.20,? 4.00
2891,807,Hyderabad,12/1/2018,Cappuccino,? 42.00,? 28.00,? 13.60,? 12.00
2892,807,Hyderabad,1/1/2019,Cappuccino,? 72.60,? 70.00,? 21.60,? 24.00
2893,807,Hyderabad,2/1/2019,Cappuccino,? 29.20,? 34.00,? 5.40,? 10.00
2894,807,Hyderabad,3/1/2019,Cappuccino,? 28.00,? 24.00,? 9.40,? 10.00
2895,807,Hyderabad,4/1/2019,Cappuccino,? 53.00,? 32.00,? 25.80,? 12.00
2896,807,Hyderabad,5/1/2019,Cappuccino,? 27.40,? 24.00,? 8.40,? 8.00
2897,807,Hyderabad,6/1/2019,Cappuccino,? 31.00,? 26.00,? 10.60,? 12.00
2898,807,Hyderabad,7/1/2019,Cappuccino,? 24.60,? 20.00,? 5.40,? 12.00
2899,807,Hyderabad,8/1/2019,Cappuccino,? 17.00,? 10.00,? 8.40,? 6.00
2900,807,Hyderabad,9/1/2019,Cappuccino,? 43.60,? 32.00,? 21.60,? 18.00
2901,807,Hyderabad,10/1/2019,Cappuccino,? 25.60,? 32.00,? 7.60,? 14.00
2902,807,Hyderabad,11/1/2019,Cappuccino,? 19.80,? 16.00,? 6.00,? 6.00
2903,807,Hyderabad,12/1/2019,Cappuccino,? 44.20,? 32.00,? 14.60,? 12.00
2904,807,Hyderabad,1/1/2018,Caffe Latte,? 147.00,? 98.00,? 44.20,? 36.00
2905,807,Hyderabad,2/1/2018,Caffe Latte,? 87.50,? 105.00,? -1.95,? 18.00
2906,807,Hyderabad,3/1/2018,Caffe Latte,? 93.80,? 105.00,? -2.60,? 18.00
2907,807,Hyderabad,4/1/2018,Caffe Latte,? 238.70,? 224.00,? 64.35,? 60.00
2908,807,Hyderabad,5/1/2018,Caffe Latte,? 93.10,? 105.00,? -2.60,? 18.00
2909,807,Hyderabad,6/1/2018,Caffe Latte,? 81.20,? 98.00,? 5.20,? 18.00
2910,807,Hyderabad,7/1/2018,Caffe Latte,? 70.00,? 56.00,? 18.85,? 18.00
2911,807,Hyderabad,8/1/2018,Caffe Latte,? 129.50,? 119.00,? 42.90,? 42.00
2912,807,Hyderabad,9/1/2018,Caffe Latte,? 56.00,? 35.00,? 18.20,? 18.00
2913,807,Hyderabad,10/1/2018,Caffe Latte,? 95.20,? 112.00,? 36.40,? 42.00
2914,807,Hyderabad,11/1/2018,Caffe Latte,? 165.20,? 112.00,? 70.20,? 36.00
2915,807,Hyderabad,12/1/2018,Caffe Latte,? 63.00,? 35.00,? 28.60,? 18.00
2916,807,Hyderabad,1/1/2019,Caffe Latte,? 191.10,? 126.00,? 65.65,? 42.00
2917,807,Hyderabad,2/1/2019,Caffe Latte,? 45.50,? 28.00,? 16.25,? 18.00
2918,807,Hyderabad,3/1/2019,Caffe Latte,? 112.00,? 140.00,? 18.20,? 36.00
2919,807,Hyderabad,4/1/2019,Caffe Latte,? 214.20,? 203.00,? 56.55,? 48.00
2920,807,Hyderabad,5/1/2019,Caffe Latte,? 37.10,? 21.00,? 9.75,? 12.00
2921,807,Hyderabad,6/1/2019,Caffe Latte,? 154.00,? 98.00,? 68.25,? 36.00
2922,807,Hyderabad,7/1/2019,Caffe Latte,? 80.50,? 77.00,? 7.15,? 18.00
2923,807,Hyderabad,8/1/2019,Caffe Latte,? 79.80,? 91.00,? 20.80,? 30.00
2924,807,Hyderabad,9/1/2019,Caffe Latte,? 74.90,? 91.00,? 18.20,? 30.00
2925,807,Hyderabad,10/1/2019,Caffe Latte,? 208.60,? 196.00,? 53.95,? 54.00
2926,807,Hyderabad,11/1/2019,Caffe Latte,? 149.10,? 91.00,? 59.80,? 30.00
2927,807,Hyderabad,12/1/2019,Caffe Latte,? 62.30,? 77.00,? -7.15,? 12.00
2928,807,Hyderabad,1/1/2018,Regular Espresso,? 39.00,? 30.00,? 13.75,? 18.00
2929,807,Hyderabad,2/1/2018,Regular Espresso,? 232.20,? 210.00,? 88.00,? 72.00
2930,807,Hyderabad,3/1/2018,Regular Espresso,? 77.40,? 90.00,? 27.50,? 36.00
2931,807,Hyderabad,4/1/2018,Regular Espresso,? 75.60,? 90.00,? -1.65,? 18.00
2932,807,Hyderabad,5/1/2018,Regular Espresso,? 65.40,? 60.00,? 4.95,? 12.00
2933,807,Hyderabad,6/1/2018,Regular Espresso,? 84.60,? 72.00,? 14.85,? 12.00
2934,807,Hyderabad,7/1/2018,Regular Espresso,? 63.60,? 78.00,? -4.40,? 18.00
2935,807,Hyderabad,8/1/2018,Regular Espresso,? 86.40,? 126.00,? 11.55,? 54.00
2936,807,Hyderabad,9/1/2018,Regular Espresso,? 174.60,? 162.00,? 44.55,? 54.00
2937,807,Hyderabad,10/1/2018,Regular Espresso,? 68.40,? 66.00,? 9.35,? 18.00
2938,807,Hyderabad,11/1/2018,Regular Espresso,? 201.60,? 132.00,? 70.95,? 54.00
2939,807,Hyderabad,12/1/2018,Regular Espresso,? 26.40,? 12.00,? 6.60,? 6.00
2940,807,Hyderabad,1/1/2019,Regular Espresso,? 58.80,? 66.00,? 0.55,? 12.00
2941,807,Hyderabad,2/1/2019,Regular Espresso,? 133.20,? 90.00,? 40.15,? 42.00
2942,807,Hyderabad,3/1/2019,Regular Espresso,? 147.00,? 102.00,? 48.95,? 42.00
2943,807,Hyderabad,4/1/2019,Regular Espresso,? 186.00,? 174.00,? 47.85,? 54.00
2944,807,Hyderabad,5/1/2019,Regular Espresso,? 24.60,? 12.00,? 6.60,? 6.00
2945,807,Hyderabad,6/1/2019,Regular Espresso,? 77.40,? 96.00,? -2.20,? 24.00
2946,807,Hyderabad,7/1/2019,Regular Espresso,? 76.20,? 84.00,? 6.60,? 18.00
2947,807,Hyderabad,8/1/2019,Regular Espresso,? 48.00,? 30.00,? 15.40,? 18.00
2948,807,Hyderabad,9/1/2019,Regular Espresso,? 229.20,? 192.00,? 84.70,? 60.00
2949,807,Hyderabad,10/1/2019,Regular Espresso,? 45.00,? 36.00,? 14.30,? 24.00
2950,807,Hyderabad,11/1/2019,Regular Espresso,? 26.40,? 12.00,? 6.60,? 6.00
2951,807,Hyderabad,12/1/2019,Regular Espresso,? 118.20,? 84.00,? 34.10,? 30.00
2952,807,Hyderabad,1/1/2018,Darjeeling,? 97.60,? 88.00,? 27.75,? 28.00
2953,807,Hyderabad,2/1/2018,Darjeeling,? 260.80,? 232.00,? 96.75,? 56.00
2954,807,Hyderabad,3/1/2018,Darjeeling,? 160.00,? 104.00,? 50.25,? 35.00
2955,807,Hyderabad,4/1/2018,Darjeeling,? 105.60,? 96.00,? 18.00,? 21.00
2956,807,Hyderabad,5/1/2018,Darjeeling,? 106.40,? 96.00,? 31.50,? 28.00
2957,807,Hyderabad,6/1/2018,Darjeeling,? 119.20,? 104.00,? 36.75,? 35.00
2958,807,Hyderabad,7/1/2018,Darjeeling,? 81.60,? 72.00,? 4.50,? 7.00
2959,807,Hyderabad,8/1/2018,Darjeeling,? 91.20,? 104.00,? 31.50,? 35.00
2960,807,Hyderabad,9/1/2018,Darjeeling,? 69.60,? 56.00,? 23.25,? 28.00
2961,807,Hyderabad,10/1/2018,Darjeeling,? 70.40,? 88.00,? -11.25,? 14.00
2962,807,Hyderabad,11/1/2018,Darjeeling,? 94.40,? 88.00,? 8.25,? 14.00
2963,807,Hyderabad,12/1/2018,Darjeeling,? 55.20,? 48.00,? 16.50,? 28.00
2964,807,Hyderabad,1/1/2019,Darjeeling,? 220.80,? 144.00,? 103.50,? 49.00
2965,807,Hyderabad,2/1/2019,Darjeeling,? 32.80,? 16.00,? 6.75,? 7.00
2966,807,Hyderabad,3/1/2019,Darjeeling,? 76.00,? 88.00,? -7.50,? 14.00
2967,807,Hyderabad,4/1/2019,Darjeeling,? 104.80,? 80.00,? 30.00,? 42.00
2968,807,Hyderabad,5/1/2019,Darjeeling,? 91.20,? 120.00,? 32.25,? 56.00
2969,807,Hyderabad,6/1/2019,Darjeeling,? 226.40,? 152.00,? 108.00,? 56.00
2970,807,Hyderabad,7/1/2019,Darjeeling,? 213.60,? 144.00,? 73.50,? 49.00
2971,807,Hyderabad,8/1/2019,Darjeeling,? 125.60,? 104.00,? 38.25,? 35.00
2972,807,Hyderabad,9/1/2019,Darjeeling,? 49.60,? 40.00,? 14.25,? 21.00
2973,807,Hyderabad,10/1/2019,Darjeeling,? 127.20,? 144.00,? 27.00,? 42.00
2974,807,Hyderabad,11/1/2019,Darjeeling,? 85.60,? 64.00,? 33.75,? 21.00
2975,807,Hyderabad,12/1/2019,Darjeeling,? 186.40,? 120.00,? 81.75,? 35.00
2976,807,Hyderabad,1/1/2018,Decaf Irish Cream,? 213.30,? 135.00,? 86.40,? 59.50
2977,807,Hyderabad,2/1/2018,Decaf Irish Cream,? 121.50,? 108.00,? 33.60,? 34.00
2978,807,Hyderabad,3/1/2018,Decaf Irish Cream,? 105.30,? 99.00,? 26.40,? 34.00
2979,807,Hyderabad,4/1/2018,Decaf Irish Cream,? 251.10,? 171.00,? 116.00,? 68.00
2980,807,Hyderabad,5/1/2018,Decaf Irish Cream,? 39.60,? 18.00,? 7.20,? 8.50
2981,807,Hyderabad,6/1/2018,Decaf Irish Cream,? 88.20,? 72.00,? 39.20,? 42.50
2982,807,Hyderabad,7/1/2018,Decaf Irish Cream,? 112.50,? 108.00,? 22.40,? 34.00
2983,807,Hyderabad,8/1/2018,Decaf Irish Cream,? 201.60,? 126.00,? 80.80,? 51.00
2984,807,Hyderabad,9/1/2018,Decaf Irish Cream,? 76.50,? 90.00,? 15.20,? 34.00
2985,807,Hyderabad,10/1/2018,Decaf Irish Cream,? 256.50,? 162.00,? 116.00,? 59.50
2986,807,Hyderabad,11/1/2018,Decaf Irish Cream,? 54.90,? 36.00,? 13.60,? 25.50
2987,807,Hyderabad,12/1/2018,Decaf Irish Cream,? 191.70,? 162.00,? 83.20,? 59.50
2988,807,Hyderabad,1/1/2019,Decaf Irish Cream,? 84.60,? 72.00,? 21.60,? 25.50
2989,807,Hyderabad,2/1/2019,Decaf Irish Cream,? 105.30,? 99.00,? 12.00,? 17.00
2990,807,Hyderabad,3/1/2019,Decaf Irish Cream,? 91.80,? 108.00,? 28.00,? 34.00
2991,807,Hyderabad,4/1/2019,Decaf Irish Cream,? 77.40,? 63.00,? 33.60,? 42.50
2992,807,Hyderabad,5/1/2019,Decaf Irish Cream,? 90.00,? 72.00,? 24.00,? 25.50
2993,807,Hyderabad,6/1/2019,Decaf Irish Cream,? 196.20,? 90.00,? 60.80,? 42.50
2994,807,Hyderabad,7/1/2019,Decaf Irish Cream,? 83.70,? 99.00,? 0.00,? 17.00
2995,807,Hyderabad,8/1/2019,Decaf Irish Cream,? 185.40,? 126.00,? 56.80,? 51.00
2996,807,Hyderabad,9/1/2019,Decaf Irish Cream,? 139.50,? 171.00,? 20.00,? 42.50
2997,807,Hyderabad,10/1/2019,Decaf Irish Cream,? 50.40,? 18.00,? 19.20,? 17.00
2998,807,Hyderabad,11/1/2019,Decaf Irish Cream,? 102.60,? 126.00,? 6.40,? 34.00
2999,807,Hyderabad,12/1/2019,Decaf Irish Cream,? 82.80,? 72.00,? 26.40,? 42.50
3000,807,Hyderabad,1/1/2018,Earl Grey,? 19.00,? 13.50,? 3.64,? 6.40
3001,807,Hyderabad,2/1/2018,Earl Grey,? 35.72,? 49.50,? 0.00,? 6.40
3002,807,Hyderabad,3/1/2018,Earl Grey,? 74.86,? 76.50,? 27.44,? 22.40
3003,807,Hyderabad,4/1/2018,Earl Grey,? 126.54,? 99.00,? 49.84,? 28.80
3004,807,Hyderabad,5/1/2018,Earl Grey,? 23.18,? 22.50,? 4.76,? 9.60
3005,807,Hyderabad,6/1/2018,Earl Grey,? 45.98,? 58.50,? 13.16,? 16.00
3006,807,Hyderabad,7/1/2018,Earl Grey,? 51.68,? 67.50,? 5.88,? 12.80
3007,807,Hyderabad,8/1/2018,Earl Grey,? 121.60,? 103.50,? 33.88,? 32.00
3008,807,Hyderabad,9/1/2018,Earl Grey,? 107.16,? 85.50,? 29.40,? 25.60
3009,807,Hyderabad,10/1/2018,Earl Grey,? 58.52,? 58.50,? 20.44,? 19.20
3010,807,Hyderabad,11/1/2018,Earl Grey,? 48.26,? 54.00,? 7.84,? 12.80
3011,807,Hyderabad,12/1/2018,Earl Grey,? 40.66,? 45.00,? 7.28,? 9.60
3012,807,Hyderabad,1/1/2019,Earl Grey,? 44.84,? 49.50,? 6.72,? 12.80
3013,807,Hyderabad,2/1/2019,Earl Grey,? 125.40,? 130.50,? 36.12,? 28.80
3014,807,Hyderabad,3/1/2019,Earl Grey,? 77.90,? 40.50,? 17.92,? 16.00
3015,807,Hyderabad,4/1/2019,Earl Grey,? 79.80,? 63.00,? 25.76,? 16.00
3016,807,Hyderabad,5/1/2019,Earl Grey,? 131.48,? 139.50,? 38.64,? 32.00
3017,807,Hyderabad,6/1/2019,Earl Grey,? 27.74,? 22.50,? 7.00,? 9.60
3018,807,Hyderabad,7/1/2019,Earl Grey,? 25.84,? 27.00,? 8.40,? 12.80
3019,807,Hyderabad,8/1/2019,Earl Grey,? 77.90,? 72.00,? 20.44,? 28.80
3020,807,Hyderabad,9/1/2019,Earl Grey,? 42.94,? 40.50,? 13.16,? 12.80
3021,807,Hyderabad,10/1/2019,Earl Grey,? 42.94,? 63.00,? 3.08,? 12.80
3022,807,Hyderabad,11/1/2019,Earl Grey,? 99.18,? 76.50,? 36.96,? 22.40
3023,807,Hyderabad,12/1/2019,Earl Grey,? 41.04,? 54.00,? 10.36,? 16.00
3024,807,Hyderabad,1/1/2018,Green Tea,? 50.00,? 32.50,? -14.50,? 12.50
3025,807,Hyderabad,2/1/2018,Green Tea,? 24.50,? 20.00,? -19.75,? 7.50
3026,807,Hyderabad,3/1/2018,Green Tea,? 33.25,? 35.00,? -31.50,? 2.50
3027,807,Hyderabad,4/1/2018,Green Tea,? 24.75,? 20.00,? -22.50,? 7.50
3028,807,Hyderabad,5/1/2018,Green Tea,? 57.50,? 37.50,? -9.75,? 15.00
3029,807,Hyderabad,6/1/2018,Green Tea,? 13.25,? 7.50,? -26.00,? 5.00
3030,807,Hyderabad,7/1/2018,Green Tea,? 81.25,? 77.50,? -6.50,? 25.00
3031,807,Hyderabad,8/1/2018,Green Tea,? 35.00,? 32.50,? -21.75,? 12.50
3032,807,Hyderabad,9/1/2018,Green Tea,? 72.00,? 67.50,? -2.00,? 22.50
3033,807,Hyderabad,10/1/2018,Green Tea,? 80.50,? 72.50,? -7.25,? 27.50
3034,807,Hyderabad,11/1/2018,Green Tea,? 25.75,? 22.50,? -28.50,? 2.50
3035,807,Hyderabad,12/1/2018,Green Tea,? 29.75,? 32.50,? -32.50,? 5.00
3036,807,Hyderabad,1/1/2019,Green Tea,? 32.25,? 27.50,? -25.25,? 5.00
3037,807,Hyderabad,2/1/2019,Green Tea,? 26.75,? 32.50,? -23.00,? 12.50
3038,807,Hyderabad,3/1/2019,Green Tea,? 28.00,? 32.50,? -31.75,? 5.00
3039,807,Hyderabad,4/1/2019,Green Tea,? 27.25,? 25.00,? -23.00,? 7.50
3040,807,Hyderabad,5/1/2019,Green Tea,? 62.25,? 40.00,? -8.25,? 15.00
3041,807,Hyderabad,6/1/2019,Green Tea,? 35.00,? 32.50,? -21.75,? 12.50
3042,807,Hyderabad,7/1/2019,Green Tea,? 70.75,? 47.50,? 6.00,? 20.00
3043,807,Hyderabad,8/1/2019,Green Tea,? 28.00,? 20.00,? -18.75,? 7.50
3044,807,Hyderabad,9/1/2019,Green Tea,? 37.25,? 45.00,? -24.00,? 15.00
3045,807,Hyderabad,10/1/2019,Green Tea,? 32.50,? 42.50,? -31.75,? 12.50
3046,807,Hyderabad,11/1/2019,Green Tea,? 27.00,? 25.00,? -25.25,? 7.50
3047,807,Hyderabad,12/1/2019,Green Tea,? 32.25,? 30.00,? -23.00,? 10.00
3048,807,Hyderabad,1/1/2018,Lemon,? 119.00,? 105.60,? 27.72,? 28.00
3049,807,Hyderabad,2/1/2018,Lemon,? 25.90,? 19.80,? 10.08,? 11.20
3050,807,Hyderabad,3/1/2018,Lemon,? 51.45,? 42.90,? 13.72,? 14.00
3051,807,Hyderabad,4/1/2018,Lemon,? 97.30,? 59.40,? 28.00,? 19.60
3052,807,Hyderabad,5/1/2018,Lemon,? 81.20,? 33.00,? 31.64,? 14.00
3053,807,Hyderabad,6/1/2018,Lemon,? 39.20,? 46.20,? 1.12,? 11.20
3054,807,Hyderabad,7/1/2018,Lemon,? 45.15,? 39.60,? 4.20,? 5.60
3055,807,Hyderabad,8/1/2018,Lemon,? 46.90,? 39.60,? 8.96,? 11.20
3056,807,Hyderabad,9/1/2018,Lemon,? 37.45,? 42.90,? -1.68,? 8.40
3057,807,Hyderabad,10/1/2018,Lemon,? 47.95,? 39.60,? 6.16,? 5.60
3058,807,Hyderabad,11/1/2018,Lemon,? 25.55,? 19.80,? 9.24,? 11.20
3059,807,Hyderabad,12/1/2018,Lemon,? 35.35,? 39.60,? 7.00,? 14.00
3060,807,Hyderabad,1/1/2019,Lemon,? 42.70,? 56.10,? -1.40,? 14.00
3061,807,Hyderabad,2/1/2019,Lemon,? 52.15,? 39.60,? 19.60,? 14.00
3062,807,Hyderabad,3/1/2019,Lemon,? 29.40,? 33.00,? 7.28,? 11.20
3063,807,Hyderabad,4/1/2019,Lemon,? 31.50,? 23.10,? 9.24,? 11.20
3064,807,Hyderabad,5/1/2019,Lemon,? 34.30,? 26.40,? 11.48,? 8.40
3065,807,Hyderabad,6/1/2019,Lemon,? 94.85,? 59.40,? 38.92,? 19.60
3066,807,Hyderabad,7/1/2019,Lemon,? 53.55,? 69.30,? 8.68,? 25.20
3067,807,Hyderabad,8/1/2019,Lemon,? 32.55,? 36.30,? 5.60,? 11.20
3068,807,Hyderabad,9/1/2019,Lemon,? 37.10,? 29.70,? 8.96,? 11.20
3069,807,Hyderabad,10/1/2019,Lemon,? 38.15,? 29.70,? 2.52,? 2.80
3070,807,Hyderabad,11/1/2019,Lemon,? 44.45,? 52.80,? -0.84,? 11.20
3071,807,Hyderabad,12/1/2019,Lemon,? 41.65,? 46.20,? 2.24,? 8.40
3072,807,Hyderabad,1/1/2018,Mint,? 153.45,? 92.00,? 72.00,? 38.00
3073,807,Hyderabad,2/1/2018,Mint,? 57.60,? 40.00,? 7.20,? 15.20
3074,807,Hyderabad,3/1/2018,Mint,? 59.85,? 60.00,? -1.60,? 11.40
3075,807,Hyderabad,4/1/2018,Mint,? 27.00,? 20.00,? 7.60,? 7.60
3076,807,Hyderabad,5/1/2018,Mint,? 132.75,? 112.00,? 46.00,? 34.20
3077,807,Hyderabad,6/1/2018,Mint,? 22.05,? 12.00,? 6.80,? 7.60
3078,807,Hyderabad,7/1/2018,Mint,? 41.85,? 28.00,? 18.40,? 15.20
3079,807,Hyderabad,8/1/2018,Mint,? 35.10,? 20.00,? 14.80,? 11.40
3080,807,Hyderabad,9/1/2018,Mint,? 51.30,? 52.00,? 16.80,? 19.00
3081,807,Hyderabad,10/1/2018,Mint,? 56.25,? 60.00,? -1.20,? 11.40
3082,807,Hyderabad,11/1/2018,Mint,? 54.00,? 40.00,? 4.80,? 15.20
3083,807,Hyderabad,12/1/2018,Mint,? 25.20,? 12.00,? 8.80,? 7.60
3084,807,Hyderabad,1/1/2019,Mint,? 51.30,? 44.00,? 6.00,? 11.40
3085,807,Hyderabad,2/1/2019,Mint,? 23.85,? 12.00,? 7.60,? 7.60
3086,807,Hyderabad,3/1/2019,Mint,? 65.25,? 48.00,? 10.00,? 7.60
3087,807,Hyderabad,4/1/2019,Mint,? 49.50,? 40.00,? 8.00,? 11.40
3088,807,Hyderabad,5/1/2019,Mint,? 98.10,? 36.00,? 38.00,? 19.00
3089,807,Hyderabad,6/1/2019,Mint,? 36.45,? 28.00,? 11.20,? 19.00
3090,807,Hyderabad,7/1/2019,Mint,? 162.90,? 128.00,? 58.80,? 38.00
3091,807,Hyderabad,8/1/2019,Mint,? 146.25,? 124.00,? 37.20,? 38.00
3092,807,Hyderabad,9/1/2019,Mint,? 23.85,? 8.00,? 6.40,? 7.60
3093,807,Hyderabad,10/1/2019,Mint,? 57.60,? 64.00,? -0.80,? 15.20
3094,807,Hyderabad,11/1/2019,Mint,? 61.65,? 68.00,? 7.20,? 19.00
3095,807,Hyderabad,12/1/2019,Mint,? 96.30,? 56.00,? 29.60,? 22.80
3096,807,Hyderabad,1/1/2018,Colombian,? 130.00,? 224.00,? 50.00,? 104.00
3097,807,Hyderabad,2/1/2018,Colombian,? 200.00,? 179.00,? 60.00,? 44.00
3098,807,Hyderabad,3/1/2018,Colombian,? 90.00,? 110.00,? 10.00,? 9.00
3099,807,Hyderabad,4/1/2018,Colombian,? 110.00,? 94.00,? 20.00,? -14.00
3100,807,Hyderabad,5/1/2018,Colombian,? 140.00,? 111.00,? 40.00,? 6.00
3101,807,Hyderabad,6/1/2018,Colombian,? 190.00,? 286.00,? 80.00,? 104.00
3102,807,Hyderabad,7/1/2018,Colombian,? 270.00,? 288.00,? 90.00,? 112.00
3103,807,Hyderabad,8/1/2018,Colombian,? 140.00,? 125.00,? 10.00,? -4.00
3104,807,Hyderabad,9/1/2018,Colombian,? 150.00,? 245.00,? 60.00,? 120.00
3105,807,Hyderabad,10/1/2018,Colombian,? 110.00,? 104.00,? 20.00,? 1.00
3106,807,Hyderabad,11/1/2018,Colombian,? 60.00,? 74.00,? 40.00,? 24.00
