Order ID,Customer ID,Location Id,Order Date
IT-2016-PB1880548-41250,PB-1880548,GermaNorthDuisburg,12/7/2016
IN-2016-TZ2144527-41250,TZ-2144527,ChinaChongChongqing,12/7/2016
IN-2016-TS216107-41250,TS-216107,AustrNew SSydney,12/7/2016
ID-2016-TB215957-41250,TB-215957,AustrQueenBrisbane,12/7/2016
ID-2016-PM19135102-41250,PM-19135102,PhiliNatioManila,12/7/2016
ID-2016-GB1457559-41250,GB-1457559,IndonNusa Kupang,12/7/2016
ID-2016-DG1330027-41250,DG-1330027,ChinaHubeiXinzhou,12/7/2016
GH-2016-NF838549-41250,NF-838549,GhanaGreatAccra,12/7/2016
ES-2016-VM2183548-41250,VM-2183548,GermaBadenKarlsruhe,12/7/2016
ES-2016-SB2017045-41250,SB-2017045,FrancIle-dVincennes,12/7/2016
ES-2016-KS1630045-41250,KS-1630045,FrancIle-dArgenteuil,12/7/2016
ES-2016-AA10480139-41250,AA-10480139,UniteEnglaHarrow,12/7/2016
CA-2016-TB21250140-41250,TB-212501404,UniteOregoSalem,12/7/2016
CA-2016-TB21175140-41250,TB-211751402,UniteTexasHouston,12/7/2016
CA-2016-JK15625140-41250,JK-156251404,UniteWashiOlympia,12/7/2016
CA-2016-DJ13420140-41250,DJ-134201404,UniteCalifSan Francisco,12/7/2016
US-2016-MC18100143-41251,MC-18100143,VenezMiranBaruta,12/8/2016
US-2016-CB1241598-41251,CB-1241598,PanamPanamPanama City,12/8/2016
US-2016-BG1169582-41251,BG-1169582,MexicGuanaCelaya,12/8/2016
UP-2016-NM8445137-41251,NM-8445137,UkraiDonetMariupol',12/8/2016
SA-2016-SW10755110-41251,SW-10755110,SaudiAsh SAl Hufuf,12/8/2016
MX-2016-SJ2050093-41251,SJ-2050093,NicarMasayMasaya,12/8/2016
MX-2016-RP1927065-41251,RP-1927065,JamaiSaintSpanish Town,12/8/2016
MX-2016-AH1003082-41251,AH-1003082,MexicCoahuSaltillo,12/8/2016
MA-2016-BF127577-41251,BF-127577,MadagAnalaAntananarivo,12/8/2016
IR-2016-EL373560-41251,EL-373560,IranQomQom,12/8/2016
IN-2016-TS210857-41251,TS-210857,AustrQueenBrisbane,12/8/2016
IN-2016-NG1843027-41251,NG-1843027,ChinaShangShanghai,12/8/2016
IN-2016-MC176357-41251,MC-176357,AustrVictoGeelong,12/8/2016
IN-2016-HF1499559-41251,HF-1499559,IndonBaliDenpasar,12/8/2016
IN-2016-AS1028592-41251,AS-1028592,New ZWelliUpper Hutt,12/8/2016
IN-2016-AO108107-41251,AO-108107,AustrNew SSydney,12/8/2016
ID-2016-JP15520102-41251,JP-15520102,PhiliNatioManila,12/8/2016
ES-2016-MG1765045-41251,MG-1765045,FrancLanguLunel,12/8/2016
ES-2016-AH10075139-41251,AH-10075139,UniteEnglaNottingham,12/8/2016
CA-2016-VP21760140-41251,VP-217601402,UniteTexasBrownsville,12/8/2016
CA-2016-TS21205140-41251,TS-212051402,UniteIllinChicago,12/8/2016
CA-2016-FP14320140-41251,FP-143201406,UnitePennsPhiladelphia,12/8/2016
CA-2016-DM12955140-41251,DM-129551404,UniteArizoMesa,12/8/2016
CA-2016-CK12760140-41251,CK-127601404,UniteCalifSan Francisco,12/8/2016
US-2016-SH19975140-41252,SH-199751404,UniteIdahoCaldwell,12/9/2016
MX-2016-NK1849051-41252,NK-1849051,GuateGuateVilla Nueva,12/9/2016
MX-2016-IM1507082-41252,IM-1507082,MexicJalisGuadalajara,12/9/2016
MX-2016-DR1288093-41252,DR-1288093,NicarManagManagua,12/9/2016
IT-2016-RS1987045-41252,RS-1987045,FrancPays Laval,12/9/2016
IT-2016-DB1340548-41252,DB-1340548,GermaNorthMoers,12/9/2016
IR-2016-JK520560-41252,JK-520560,IranGilanRasht,12/9/2016
IN-2016-CG1204027-41252,CG-1204027,ChinaShanxYuci,12/9/2016
IN-2016-CA119657-41252,CA-119657,AustrQueenBundaberg,12/9/2016
IN-2016-BF1108011-41252,BF-1108011,BanglDhakaDhaka,12/9/2016
ID-2016-FM1429059-41252,FM-1429059,IndonSumatMedan,12/9/2016
ES-2016-BP11185139-41252,BP-11185139,UniteEnglaLondon,12/9/2016
ES-2016-AH1021048-41252,AH-1021048,GermaRhineLudwigshafen am Rhein,12/9/2016
CA-2016-SM20005140-41252,SM-200051406,UniteNew YNew York City,12/9/2016
MX-2016-TP2113093-41253,TP-2113093,NicarManagManagua,12/10/2016
ID-2016-PL189257-41253,PL-189257,AustrNew SWollongong,12/10/2016
ZA-2016-RB9705146-41254,RB-9705146,ZambiCentrKabwe,12/11/2016
US-2016-SN2071055-41254,SN-2071055,HonduCortéCholoma,12/11/2016
US-2016-MC1742598-41254,MC-1742598,PanamChiriDavid,12/11/2016
US-2016-CY12745140-41254,CY-127451402,UniteTexasSan Antonio,12/11/2016
TS-2016-MS7770133-41254,MS-7770133,TunisTunisTunis,12/11/2016
SF-2016-JG5160117-41254,JG-5160117,SouthEasteEast London,12/11/2016
PL-2016-BD1560103-41254,BD-1560103,PolanSilesKatowice,12/11/2016
NI-2016-CR262595-41254,CR-262595,NigerLagosLagos,12/11/2016
MX-2016-VD2167036-41254,VD-2167036,DominSantiSantiago de los Caballeros,12/11/2016
MX-2016-AS1024031-41254,AS-1024031,CubaArtemArtemisa,12/11/2016
IZ-2016-SC1084561-41254,SC-1084561,IraqBaghdBaghdad,12/11/2016
IT-2016-BT1148545-41254,BT-1148545,FrancProveCannes,12/11/2016
IN-2016-MC176057-41254,MC-176057,AustrWestePerth,12/11/2016
IN-2016-KM1666059-41254,KM-1666059,IndonBaliDenpasar,12/11/2016
IN-2016-CK122057-41254,CK-122057,AustrVictoGeelong,12/11/2016
IN-2016-AH1003059-41254,AH-1003059,IndonJakarJakarta,12/11/2016
ID-2016-SJ2012597-41254,SJ-2012597,PakisF.C.TIslamabad,12/11/2016
ES-2016-TB21280139-41254,TB-21280139,UniteEnglaPeterborough,12/11/2016
ES-2016-AG1049564-41254,AG-1049564,ItalyEmiliRavenna,12/11/2016
EG-2016-MW823538-41254,MW-823538,EgyptAl QaCairo,12/11/2016
CG-2016-AZ75033-41254,AZ-75033,DemocKinshKinshasa,12/11/2016
CG-2016-AS63033-41254,AS-63033,DemocKasaiMbuji-mayi,12/11/2016
CA-2016-WB21850140-41254,WB-218501404,UniteCalifConcord,12/11/2016
CA-2016-PB19150140-41254,PB-191501408,UniteFloriMiami,12/11/2016
CA-2016-NP18700140-41254,NP-187001404,UniteCalifFresno,12/11/2016
CA-2016-LH17155140-41254,LH-171551404,UniteCalifOakland,12/11/2016
US-2016-EB13840140-41255,EB-138401402,UniteIllinChicago,12/12/2016
US-2016-BD1177054-41255,BD-1177054,HaitiOuestCarrefour,12/12/2016
NI-2016-VT1170095-41255,VT-1170095,NigerKadunKaduna,12/12/2016
MX-2016-YC2189518-41255,YC-2189518,BraziRio dPetrópolis,12/12/2016
MX-2016-SV2078539-41255,SV-2078539,El SaSan SMejicanos,12/12/2016
MX-2016-SG2060539-41255,SG-2060539,El SaSan SIlopango,12/12/2016
MX-2016-SB2029018-41255,SB-2029018,BraziRio GErechim,12/12/2016
MX-2016-MP1747028-41255,MP-1747028,ColomBogotBogotá,12/12/2016
MX-2016-HA1490551-41255,HA-1490551,GuateGuatePetapa,12/12/2016
MX-2016-CM1238582-41255,CM-1238582,MexicNuevoMonterrey,12/12/2016
MX-2016-BO1135039-41255,BO-1135039,El SaLa LiAntiguo Cuscatlán,12/12/2016
IT-2016-SC20095120-41255,SC-20095120,SpainAsturOviedo,12/12/2016
IT-2016-LH17155104-41255,LH-17155104,PortuLisboAmadora,12/12/2016
IT-2016-JM15865124-41255,JM-15865124,SwedeStockNacka,12/12/2016
IT-2016-EH1376564-41255,EH-1376564,ItalyCampaNaples,12/12/2016
IT-2016-DL1286564-41255,DL-1286564,ItalyPiedmTurin,12/12/2016
IT-2016-CM1183045-41255,CM-1183045,FrancAquitLa Rochelle,12/12/2016
IT-2016-BV1124564-41255,BV-1124564,ItalyApuliFoggia,12/12/2016
IR-2016-GH441060-41255,GH-441060,IranQomQom,12/12/2016
IN-2016-YC2189559-41255,YC-2189559,IndonJawa Jember,12/12/2016
IN-2016-ML1741027-41255,ML-1741027,ChinaGuangGuilin,12/12/2016
IN-2016-MD1786092-41255,MD-1786092,New ZAucklManukau City,12/12/2016
IN-2016-ED138851-41255,ED-138851,AfghaKabulKabul,12/12/2016
ID-2016-NW1840059-41255,NW-1840059,IndonJakarJakarta,12/12/2016
ID-2016-DK13090130-41255,DK-13090130,ThailNakhoNakhon Ratchasima,12/12/2016
ID-2016-DK129857-41255,DK-129857,AustrQueenCaloundra,12/12/2016
GH-2016-AT43549-41255,AT-43549,GhanaGreatAccra,12/12/2016
CA-2016-RF19345140-41255,RF-193451404,UniteArizoPhoenix,12/12/2016
CA-2016-RA19285140-41255,RA-192851402,UniteTexasHouston,12/12/2016
CA-2016-MH744023-41255,MH-744023,CanadOntarKingston,12/12/2016
CA-2016-KD16345140-41255,KD-163451404,UniteCalifLos Angeles,12/12/2016
CA-2016-KC16675140-41255,KC-166751408,UniteKentuHenderson,12/12/2016
ZA-2016-NF8385146-41256,NF-8385146,ZambiLusakLusaka,12/13/2016
US-2016-SS20875140-41256,SS-208751406,UniteOhioMarion,12/13/2016
US-2016-SS2059098-41256,SS-2059098,PanamPanamPanama City,12/13/2016
US-2016-KN167055-41256,KN-167055,ArgenBuenoBuenos Aires,12/13/2016
NI-2016-AG33095-41256,AG-33095,NigerOyoIbadan,12/13/2016
MX-2016-GB1457526-41256,GB-1457526,ChileValpaValparaíso,12/13/2016
MX-2016-DK1298582-41256,DK-1298582,MexicBaja Tijuana,12/13/2016
MX-2016-DB1366028-41256,DB-1366028,ColomAntioBello,12/13/2016
IT-2016-TS2134045-41256,TS-2134045,FrancIle-dRosny-sous-Bois,12/13/2016
IT-2016-RA19285120-41256,RA-19285120,SpainCatalBarcelona,12/13/2016
IN-2016-SC2077058-41256,SC-2077058,IndiaMaharBhiwandi,12/13/2016
IN-2016-NG184307-41256,NG-184307,AustrTasmaLaunceston,12/13/2016
IN-2016-DB131207-41256,DB-131207,AustrTasmaHobart,12/13/2016
ID-2016-NC186257-41256,NC-186257,AustrVictoMelbourne,12/13/2016
ID-2016-LC1688559-41256,LC-1688559,IndonSumatPadang,12/13/2016
ID-2016-DB13060130-41256,DB-13060130,ThailBangkBangkok,12/13/2016
EG-2016-ND846038-41256,ND-846038,EgyptKafr Kafr ash Shaykh,12/13/2016
CG-2016-NF838533-41256,NF-838533,DemocKinshKinshasa,12/13/2016
CA-2016-TB21400140-41256,TB-214001406,UniteNew YNew York City,12/13/2016
CA-2016-JD16015140-41256,JD-160151402,UniteIllinChicago,12/13/2016
CA-2016-CS11845140-41256,CS-118451402,UniteIllinChicago,12/13/2016
CA-2016-BM11785140-41256,BM-117851408,UniteFloriDeltona,12/13/2016
AM-2016-HM49806-41256,HM-49806,ArmenLoriVanadzor,12/13/2016
TZ-2016-SW10455129-41257,SW-10455129,TanzaKigomUvinza,12/14/2016
TU-2016-RL9615134-41257,RL-9615134,TurkeMersiMersin,12/14/2016
MX-2016-TS2108539-41257,TS-2108539,El SaSantaSanta Ana,12/14/2016
MX-2016-TM2101082-41257,TM-2101082,MexicQueréQuerétaro,12/14/2016
MX-2016-TG2164018-41257,TG-2164018,BraziSão PSão Bernardo do Campo,12/14/2016
MX-2016-RP1939082-41257,RP-1939082,MexicJalisOcotlán,12/14/2016
MX-2016-PF1912082-41257,PF-1912082,MexicPueblPuebla,12/14/2016
MX-2016-CM1219031-41257,CM-1219031,CubaSantiPalma Soriano,12/14/2016
MO-2016-CR282086-41257,CR-282086,MorocMeknèKhenifra,12/14/2016
IN-2016-NC186257-41257,NC-186257,AustrNew SWollongong,12/14/2016
IN-2016-DM1352558-41257,DM-1352558,IndiaAndhrVijayawada,12/14/2016
IN-2016-DB131207-41257,DB-131207,AustrNew SSydney,12/14/2016
ID-2016-ML1826559-41257,ML-1826559,IndonJakarJakarta,12/14/2016
ID-2016-CS12130118-41257,CS-12130118,SouthSeoulSeoul,12/14/2016
ID-2016-AG1052597-41257,AG-1052597,PakisPunjaLahore,12/14/2016
ES-2016-PJ19015139-41257,PJ-19015139,UniteEnglaLondon,12/14/2016
ES-2016-MH1744048-41257,MH-1744048,GermaBerliBerlin,12/14/2016
ES-2016-MG17890139-41257,MG-17890139,UniteEnglaBebington,12/14/2016
ES-2016-MF1766545-41257,MF-1766545,FrancIle-dMarly-le-Roi,12/14/2016
ES-2016-KN16705120-41257,KN-16705120,SpainValenAlicante,12/14/2016
ES-2016-JK1612048-41257,JK-1612048,GermaBavarAugsburg,12/14/2016
ES-2016-FC1424544-41257,FC-1424544,FinlaFinlaTurku,12/14/2016
CG-2016-MH778533-41257,MH-778533,DemocKinshKinshasa,12/14/2016
CA-2016-SP20860140-41257,SP-208601402,UniteIllinChicago,12/14/2016
CA-2016-MC18100140-41257,MC-181001402,UniteTexasEl Paso,12/14/2016
CA-2016-JO15280140-41257,JO-152801404,UniteCalifSan Diego,12/14/2016
CA-2016-EB13705140-41257,EB-137051406,UnitePennsPhiladelphia,12/14/2016
AO-2016-JK53704-41257,JK-53704,AngolLuandLuanda,12/14/2016
AG-2016-DB32103-41257,DB-32103,AlgerConstConstantine,12/14/2016
US-2016-JE1616582-41258,JE-1616582,MexicMéxicSan Pablo de las Salinas,12/15/2016
US-2016-BM1157536-41258,BM-1157536,DominSantiSantiago de los Caballeros,12/15/2016
UP-2016-MH7455137-41258,MH-7455137,UkraiKhersKherson,12/15/2016
SO-2016-CS1860116-41258,CS-1860116,SomalWoqooHargeysa,12/15/2016
MX-2016-PS1904551-41258,PS-1904551,GuateGuateMixco,12/15/2016
MX-2016-EH1400539-41258,EH-1400539,El SaSan SSoyapango,12/15/2016
IN-2016-VW2177592-41258,VW-2177592,New ZWaikaHamilton,12/15/2016
IN-2016-GH1442527-41258,GH-1442527,ChinaLiaonShenyang,12/15/2016
IN-2016-BF1102059-41258,BF-1102059,IndonJawa Depok,12/15/2016
ID-2016-TB2140059-41258,TB-2140059,IndonYogyaDepok,12/15/2016
ID-2016-RD1966066-41258,RD-1966066,JapanKanagKawasaki,12/15/2016
ID-2016-PO18850118-41258,PO-18850118,SouthDaejeDaejeon,12/15/2016
ID-2016-AJ1078059-41258,AJ-1078059,IndonJakarJakarta,12/15/2016
ES-2016-KA1652564-41258,KA-1652564,ItalySardiCagliari,12/15/2016
ES-2016-DW13540139-41258,DW-13540139,UniteEnglaWalsall,12/15/2016
CA-2016-SH20635140-41258,SH-206351404,UniteCalifSacramento,12/15/2016
CA-2016-SC20695140-41258,SC-206951402,UniteMichiDetroit,12/15/2016
CA-2016-SC20305140-41258,SC-203051402,UniteTexasBeaumont,12/15/2016
CA-2016-LE16810140-41258,LE-168101408,UniteVirgiSpringfield,12/15/2016
CA-2016-KN16450140-41258,KN-164501408,UniteFloriJacksonville,12/15/2016
CA-2016-KB16585140-41258,KB-165851408,UniteFloriHialeah,12/15/2016
CA-2016-EJ13720140-41258,EJ-137201402,UniteTexasHuntsville,12/15/2016
CA-2016-CC12100140-41258,CC-121001404,UniteCalifLos Angeles,12/15/2016
TU-2016-VD11670134-41259,VD-11670134,TurkeBursaBursa,12/16/2016
SA-2016-LD6855110-41259,LD-6855110,SaudiAsh SAl Mubarraz,12/16/2016
NI-2016-JD601595-41259,JD-601595,NigerKadunKaduna,12/16/2016
IT-2016-BD11500104-41259,BD-11500104,PortuLisboLisbon,12/16/2016
IN-2016-RB197957-41259,RB-197957,AustrNew SSydney,12/16/2016
IN-2016-PB19210127-41259,PB-19210127,TaiwaTaipeTaipei,12/16/2016
IN-2016-DK13090130-41259,DK-13090130,ThailBangkBangkok,12/16/2016
IN-2016-BD1163558-41259,BD-1163558,IndiaRajasJaipur,12/16/2016
ES-2016-MM1805548-41259,MM-1805548,GermaNorthHerford,12/16/2016
ES-2016-MK179058-41259,MK-179058,AustrViennVienna,12/16/2016
ES-2016-JF154908-41259,JF-154908,AustrViennVienna,12/16/2016
CA-2016-RF19840140-41259,RF-198401408,UniteGeorgColumbus,12/16/2016
CA-2016-EC14050140-41259,EC-140501406,UniteOhioColumbus,12/16/2016
US-2016-SC2026082-41261,SC-2026082,MexicJalisGuadalajara,12/18/2016
US-2016-MK18160140-41261,MK-181601408,UniteFloriJacksonville,12/18/2016
US-2016-JF1519055-41261,JF-1519055,HonduAtlánLa Ceiba,12/18/2016
UP-2016-ND8370137-41261,ND-8370137,UkraiVolynLuts'k,12/18/2016
MX-2016-SA2083098-41261,SA-2083098,PanamPanamSan Miguelito,12/18/2016
MX-2016-MN1793593-41261,MN-1793593,NicarManagManagua,12/18/2016
MX-2016-MH1729051-41261,MH-1729051,GuateHuehuHuehuetenango,12/18/2016
KZ-2016-LS723068-41261,LS-723068,KazakAqmolKokshetau,12/18/2016
KZ-2016-DM295568-41261,DM-295568,KazakAstanAstana,12/18/2016
KG-2016-RM967570-41261,RM-967570,KyrgyOshOsh,12/18/2016
IT-2016-SC20380124-41261,SC-20380124,SwedeStockStockholm,12/18/2016
IN-2016-PW19030130-41261,PW-19030130,ThailBangkBangkok,12/18/2016
ID-2016-RB193307-41261,RB-193307,AustrSouthAdelaide,12/18/2016
ID-2016-DK1309059-41261,DK-1309059,IndonJawa Bekasi,12/18/2016
ES-2016-JK156408-41261,JK-156408,AustrViennVienna,12/18/2016
ES-2016-GP14740120-41261,GP-14740120,SpainAndalMijas,12/18/2016
ES-2016-AS1004548-41261,AS-1004548,GermaNorthDuisburg,12/18/2016
CA-2016-SG20605140-41261,SG-206051402,UniteIllinChicago,12/18/2016
CA-2016-IM15070140-41261,IM-150701408,UniteAlabaFlorence,12/18/2016
CA-2016-BP11095140-41261,BP-110951404,UniteCalifLos Angeles,12/18/2016
US-2016-KH16510140-41262,KH-165101404,UniteWashiSeattle,12/19/2016
US-2016-AR1082555-41262,AR-1082555,HonduYoroEl Progreso,12/19/2016
RS-2016-NF8595108-41262,NF-8595108,RussiNovgoPestovo,12/19/2016
MX-2016-MB1808582-41262,MB-1808582,MexicSan LSan Luis Potosí,12/19/2016
MX-2016-HG1496536-41262,HG-1496536,DominSantiSantiago de los Caballeros,12/19/2016
LI-2016-NG835573-41262,NG-835573,LiberMontsMonrovia,12/19/2016
IT-2016-RS19765124-41262,RS-19765124,SwedeStockStockholm,12/19/2016
IN-2016-SP2062011-41262,SP-2062011,BanglChittChittagong,12/19/2016
IN-2016-JH1591027-41262,JH-1591027,ChinaBeijiBeijing,12/19/2016
IN-2016-JB154007-41262,JB-154007,AustrQueenGold Coast,12/19/2016
ES-2016-TB2162545-41262,TB-2162545,FrancAquitBayonne,12/19/2016
ES-2016-RB1936045-41262,RB-1936045,FrancAuverOullins,12/19/2016
ES-2016-MZ1751545-41262,MZ-1751545,FrancPays Nantes,12/19/2016
ES-2016-DM13345120-41262,DM-13345120,SpainMadriValdemoro,12/19/2016
ES-2016-CD11920120-41262,CD-11920120,SpainCatalBarcelona,12/19/2016
ES-2016-BT11440139-41262,BT-11440139,UniteEnglaRuncorn,12/19/2016
ES-2016-AH1046548-41262,AH-1046548,GermaNorthDuisburg,12/19/2016
EG-2016-EH412538-41262,EH-412538,EgyptAl QaCairo,12/19/2016
CA-2016-WB21850140-41262,WB-218501402,UniteTexasGrand Prairie,12/19/2016
CA-2016-TS21505140-41262,TS-215051408,UniteTenneColumbia,12/19/2016
CA-2016-TC21295140-41262,TC-212951404,UniteColorThornton,12/19/2016
CA-2016-SM20950140-41262,SM-209501406,UniteNew YNew York City,12/19/2016
CA-2016-PS19045140-41262,PS-190451408,UniteVirgiHarrisonburg,12/19/2016
CA-2016-MH17455140-41262,MH-174551406,UniteOhioHamilton,12/19/2016
CA-2016-MC17845140-41262,MC-178451404,UniteCalifLos Angeles,12/19/2016
CA-2016-CT11995140-41262,CT-119951404,UniteArizoTucson,12/19/2016
CA-2016-AB10105140-41262,AB-101051402,UniteIndiaIndianapolis,12/19/2016
AG-2016-OT87303-41262,OT-87303,AlgerConstConstantine,12/19/2016
AG-2016-EG39003-41262,EG-39003,AlgerAnnabAnnaba,12/19/2016
SF-2016-CC2685117-41263,CC-2685117,SouthEastePort Elizabeth,12/20/2016
NI-2016-LB679595-41263,LB-679595,NigerBornoMaiduguri,12/20/2016
MX-2016-MZ1751528-41263,MZ-1751528,ColomBogotBogotá,12/20/2016
MX-2016-BG1103518-41263,BG-1103518,BraziMinasJuiz de Fora,12/20/2016
IT-2016-CK1259548-41263,CK-1259548,GermaNorthDortmund,12/20/2016
IT-2016-CG1204062-41263,CG-1204062,IrelaDubliDublin,12/20/2016
IR-2016-JL517560-41263,JL-517560,IranMarkaSaveh,12/20/2016
IN-2016-LW16825113-41263,LW-16825113,SingaSingaSingapore,12/20/2016
IN-2016-JG1516058-41263,JG-1516058,IndiaRajasJaipur,12/20/2016
IN-2016-HG1496511-41263,HG-1496511,BanglDhakaDhaka,12/20/2016
IN-2016-AH1019558-41263,AH-1019558,IndiaDelhiDelhi,12/20/2016
IN-2016-AB1025527-41263,AB-1025527,ChinaHubeiLaohekou,12/20/2016
ID-2016-TT2107059-41263,TT-2107059,IndonSumatPadang,12/20/2016
ID-2016-MW1823597-41263,MW-1823597,PakisPunjaLahore,12/20/2016
ID-2016-DV1346559-41263,DV-1346559,IndonSumatMedan,12/20/2016
ES-2016-LA1678045-41263,LA-1678045,FrancNormaLe Havre,12/20/2016
ES-2016-HG14845120-41263,HG-14845120,SpainCatalManresa,12/20/2016
ES-2016-Co12640139-41263,Co-12640139,UniteEnglaMansfield,12/20/2016
ES-2016-CA1196564-41263,CA-1196564,ItalyTuscaCarrara,12/20/2016
CM-2016-KF628522-41263,KF-628522,CamerCentrYaounde,12/20/2016
CA-2016-JC15775140-41263,JC-157751406,UniteDelawNewark,12/20/2016
CA-2016-GM14440140-41263,GM-144401404,UniteCalifSan Diego,12/20/2016
CA-2016-DP13390140-41263,DP-133901408,UniteTenneColumbia,12/20/2016
US-2016-JH161805-41264,JH-161805,ArgenBuenoBuenos Aires,12/21/2016
US-2016-GM146955-41264,GM-146955,ArgenCórdoCórdoba,12/21/2016
MX-2016-YC2189582-41264,YC-2189582,MexicVeracCórdoba,12/21/2016
MX-2016-MP1796582-41264,MP-1796582,MexicSonorGuaymas,12/21/2016
MX-2016-DL1286582-41264,DL-1286582,MexicPueblPuebla,12/21/2016
MX-2016-BP1123082-41264,BP-1123082,MexicMéxicToluca,12/21/2016
MX-2016-BP1123051-41264,BP-1123051,GuateEscuiEscuintla,12/21/2016
MX-2016-AA1064582-41264,AA-1064582,MexicCoahuTorreón,12/21/2016
ML-2016-GP474079-41264,GP-474079,MaliBamakBamako,12/21/2016
IT-2016-AI10855120-41264,AI-10855120,SpainValenElda,12/21/2016
IN-2016-RE194057-41264,RE-194057,AustrWesteAlbany,12/21/2016
IN-2016-JO1528027-41264,JO-1528027,ChinaJilinYanji,12/21/2016
IN-2016-HL1504027-41264,HL-1504027,ChinaHubeiWuhan,12/21/2016
IN-2016-DA1345058-41264,DA-1345058,IndiaAssamGuwahati,12/21/2016
ID-2016-CR1262559-41264,CR-1262559,IndonJawa Semarang,12/21/2016
ES-2016-LW1699064-41264,LW-1699064,ItalyPiedmTurin,12/21/2016
ES-2016-CR12625139-41264,CR-12625139,UniteEnglaPortsmouth,12/21/2016
EG-2016-BT168038-41264,BT-168038,EgyptAswanIdfu,12/21/2016
CA-2016-TW21025140-41264,TW-210251406,UniteNew YNew York City,12/21/2016
CA-2016-NP18700140-41264,NP-187001402,UniteIllinChicago,12/21/2016
CA-2016-KM16660140-41264,KM-166601404,UniteCalifSan Jose,12/21/2016
CA-2016-BT11530140-41264,BT-115301406,UniteNew YNew York City,12/21/2016
AG-2016-DK28353-41264,DK-28353,AlgerSaidaSaida,12/21/2016
US-2016-ML1741036-41265,ML-1741036,DominSantoSanto Domingo,12/22/2016
TU-2016-DP3165134-41265,DP-3165134,TurkeIstanIstanbul,12/22/2016
TU-2016-CM1830134-41265,CM-1830134,TurkeCorumCorum,12/22/2016
MX-2016-SC2077082-41265,SC-2077082,MexicMichoMorelia,12/22/2016
MX-2016-MH1744082-41265,MH-1744082,MexicChihuJuárez,12/22/2016
MX-2016-GZ1447051-41265,GZ-1447051,GuateGuateMixco,12/22/2016
MX-2016-BF1127536-41265,BF-1127536,DominLa RoLa Romana,12/22/2016
IT-2016-EM1396062-41265,EM-1396062,IrelaDubliDublin,12/22/2016
IN-2016-TS2143027-41265,TS-2143027,ChinaBeijiBeijing,12/22/2016
IN-2016-NF1838527-41265,NF-1838527,ChinaLiaonShenyang,12/22/2016
ID-2016-SV20935102-41265,SV-20935102,PhiliNatioManila,12/22/2016
ID-2016-BT1144088-41265,BT-1144088,MyanmYangoYangon,12/22/2016
ES-2016-RD1972045-41265,RD-1972045,FrancIle-dBry-sur-Marne,12/22/2016
ES-2016-CS1217548-41265,CS-1217548,GermaHambuHamburg,12/22/2016
CA-2016-TH21235140-41265,TH-212351406,UniteNew YNew York City,12/22/2016
CA-2016-SF20200140-41265,SF-202001402,UniteIndiaRichmond,12/22/2016
CA-2016-ME18010140-41265,ME-180101402,UniteTexasPort Arthur,12/22/2016
CA-2016-CC12670140-41265,CC-126701408,UniteFloriTampa,12/22/2016
BU-2016-EH394519-41265,EH-394519,BulgaYamboYambol,12/22/2016
US-2016-JC16105140-41266,JC-161051404,UniteCalifLos Angeles,12/23/2016
US-2016-BF11170140-41266,BF-111701404,UniteCalifLos Angeles,12/23/2016
MX-2016-PO1885051-41266,PO-1885051,GuateQuezaQuetzaltenango,12/23/2016
MX-2016-KL1664531-41266,KL-1664531,CubaLas TLas Tunas,12/23/2016
MX-2016-JK1573018-41266,JK-1573018,BraziParanCuritiba,12/23/2016
MX-2016-GA147255-41266,GA-147255,ArgenBuenoBuenos Aires,12/23/2016
MX-2016-DE1325582-41266,DE-1325582,MexicDistrMexico City,12/23/2016
MX-2016-BT1144065-41266,BT-1144065,JamaiSaintPortmore,12/23/2016
MX-2016-AW1084082-41266,AW-1084082,MexicCoahuTorreón,12/23/2016
MO-2016-JF541586-41266,JF-541586,MorocGrandCasablanca,12/23/2016
LO-2016-DM3525114-41266,DM-3525114,SlovaBanskBanska Bystrica,12/23/2016
IN-2016-PG188207-41266,PG-188207,AustrNew SSydney,12/23/2016
IN-2016-AR1051027-41266,AR-1051027,ChinaInnerJining,12/23/2016
ES-2016-CC12370120-41266,CC-12370120,SpainMurciMolina de Segura,12/23/2016
CA-2016-RP19390140-41266,RP-193901406,UniteOhioCleveland,12/23/2016
